"credit.policy","purpose","int.rate","installment","log.annual.inc","dti","fico","days.with.cr.line","revol.bal","revol.util","inq.last.6mths","delinq.2yrs","pub.rec","not.fully.paid"
1,"major_purchase",0.16867,803.1924,11.2369024746,8.217,725.604,3218.16,11834.17,38.683,3,0,0,0
1,"all_other",0.14094,51.850125,10.5151317132,19.4616,660.33,3267.04125033,2635.5375,44.65125,2,0,0,0
1,"debt_consolidation",0.132986,665.7826,11.0496266844,22.2806,734.997,6046.833125337,22509.62,23.324,3,0,0,0
1,"credit_card",0.115948,266.3875,10.6855202916,12.7809,725.604,2307.402167004,16437.75,49.692,1,0,0,0
1,"debt_consolidation",0.1127925,398.570625,10.9287061254,23.664,764.28,3807.58125033,3708.7875,28.5525,0,0,0,1
1,"credit_card",0.087612,105.8694,10.3568281126,20.4424,785.547,7190.274125337,3389.82,16.954,2,0,0,0
1,"all_other",0.126553,219.7154,9.9849510189,14.058,710.424,1821.6,1816.99,37.875,2,1,0,0
1,"debt_consolidation",0.0905175,321.6915,11.7225772152,16.1772,739.53,7157.7,32914.35,41.31,3,0,0,0
1,"debt_consolidation",0.087612,453.0344,11.4078302039,16.3115,775.437,5186.43,22626.24,49.098,1,0,0,0
1,"small_business",0.200182,561.661,10.8059375754,17.6913,700.304,5487.064,11001.93,98.273,2,1,0,0
1,"debt_consolidation",0.13739625,687.862125,11.7431839692,9.996,694.98,4811.44125033,27763.7625,54.4725,3,1,0,0
1,"all_other",0.075852,305.9462,11.8930426273,3.5956,795.657,4276.572125337,9980.32,26.362,0,0,0,0
1,"home_improvement",0.126553,507.02,11.2251863592,10.0287,720.544,5434.44,15846.9,52.621,0,0,0,1
1,"debt_consolidation",0.1338525,462.013875,11.206173492,9.486,685.08,6058.8,6785.775,57.00375,0,0,0,0
1,"small_business",0.139748,470.6842,10.7988643591,22.0382,755.217,3701.271,14189.42,52.724,0,0,0,1
1,"debt_consolidation",0.133522,158.7518,10.1610671778,21.087,695.244,6041.682167004,24048.1,74.437,1,0,0,0
1,"debt_consolidation",0.13739625,240.75225,11.303785401,12.801,670.23,2613.64125033,4013.55,56.4975,0,0,0,0
1,"all_other",0.122794,327.9766,11.0242393446,0.6565,800.712,2336.463125337,375.34,8.33,2,0,0,0
1,"debt_consolidation",0.129987,163.0544,10.1550827763,12.1671,705.364,1973.442167004,3683.47,94.435,1,0,0,0
1,"all_other",0.14094,276.51375,10.7010997044,9.1086,685.08,2910.64125033,13737.6,76.3425,1,0,0,0
1,"debt_consolidation",0.109172,321.4792,10.4120421866,5.2116,755.217,2735.808125337,7502.88,37.338,3,0,0,0
1,"all_other",0.078174,283.7797,11.1260516301,11.7216,781.264,7529.322167004,10009.1,15.453,2,0,0,0
1,"credit_card",0.1338525,513.347625,12.0107955246,8.5272,690.03,9325.8,23787.675,46.87875,0,3,1,0
1,"all_other",0.139748,268.961,11.5046654083,11.7261,689.502,2638.752125337,15203.72,75.656,2,0,0,1
1,"small_business",0.158065,883.4066,10.9713211245,13.7412,755.964,5434.44,22391.7,77.467,2,0,0,0
1,"debt_consolidation",0.08697375,256.051125,11.4497482578,15.6672,759.33,10276.2412533,10756.8,19.2375,2,0,0,0
1,"debt_consolidation",0.119364,522.144,11.2678130252,24.0582,724.887,4761.81,15148.84,61.544,2,0,0,0
1,"credit_card",0.119483,669.3068,11.8252608012,22.4136,745.844,13176.28217004,32980.54,39.592,3,0,0,0
1,"debt_consolidation",0.1233225,842.90625,10.9730609376,17.0034,744.48,3504.6,23897.025,58.82625,0,0,0,0
1,"debt_consolidation",0.115934,194.8338,11.4026797291,8.9789,714.777,5125.77,12501.86,30.478,3,0,1,0
1,"debt_consolidation",0.112514,331.3204,10.2875393412,19.7307,791.384,14299.56,14091.52,23.331,1,0,0,0
1,"debt_consolidation",0.14792625,174.53475,10.6113585234,17.0748,660.33,2257.24125033,4986.5625,40.5,3,0,0,0
1,"major_purchase",0.129556,281.5638,9.89610830737,13.8067,689.502,1914.876125337,4769.66,45.472,0,0,0,1
1,"home_improvement",0.090294,144.4098,10.9599857037,7.4547,796.444,3735.334167004,866.58,4.444,1,0,0,0
1,"all_other",0.074925,84.90825,9.58051516758,9.792,749.43,2227.54125033,1172.475,18.93375,0,0,0,0
1,"all_other",0.112504,161.553,10.4120421866,16.564,790.602,5975.052125337,1126.02,23.422,3,0,0,0
1,"debt_consolidation",0.123018,336.33,10.963676295,18.513,715.484,3680.644,34216.78,79.79,0,0,0,0
1,"debt_consolidation",0.11977875,385.803,10.8212132112,16.014,714.78,9771.3,19273.95,83.43,2,0,0,0
1,"small_business",0.207858,481.376,12.0771874029,10.5545,674.337,3576.918,14423.64,39.592,3,0,0,0
1,"debt_consolidation",0.123018,269.064,10.4906683827,19.1268,715.484,2246.682167004,2734.07,31.815,3,0,0,0
1,"small_business",0.15501375,528.757875,11.0361738456,5.3652,719.73,12563.1,8498.925,80.19,3,0,0,1
1,"all_other",0.132986,116.5122,11.1452385566,8.1305,694.557,4367.52,441,25.97,0,1,0,0
1,"major_purchase",0.140592,137.9155,10.5622658361,18.2655,680.064,6011.322167004,7164.94,51.914,1,0,0,0
1,"debt_consolidation",0.16554375,572.335875,12.3924923358,19.1352,655.38,7068.64125033,32138.775,85.455,2,1,0,0
1,"educational",0.119364,424.242,11.2678130252,3.3936,724.887,5125.77,8364.3,49.784,0,1,0,0
1,"debt_consolidation",0.126553,591.5267,10.5850254609,21.4137,725.604,3734.322167004,20210.1,85.951,1,0,0,0
1,"debt_consolidation",0.0905175,353.858625,10.5156864402,19.4004,734.58,3090.82125033,14482.8,24.19875,2,0,0,0
1,"debt_consolidation",0.129556,82.8198,10.6507948544,15.756,699.612,15529.00212837,3701.46,34.3,3,0,0,0
1,"debt_consolidation",0.086759,223.4928,10.538970651,17.0874,745.844,2277.042167004,1223.11,19.089,1,0,0,0
1,"all_other",0.1127925,83.035125,10.329163722,7.7316,699.93,3237.3,7178.625,74.01375,3,0,0,0
1,"debt_consolidation",0.075852,275.3506,10.5268648143,15.251,790.602,10888.51212837,8702.4,16.66,3,0,0,1
1,"all_other",0.123018,188.3448,9.29873530971,5.94,735.724,1212.418167004,851.43,31.512,3,0,0,0
1,"debt_consolidation",0.15147,175.395375,10.9945354158,13.9536,685.08,4870.84125033,9252.225,41.81625,2,0,0,1
1,"debt_consolidation",0.129556,265.0018,10.5677343734,9.1102,689.502,2305.122125337,7687.12,82.614,3,0,0,0
1,"credit_card",0.090294,192.5363,10.538970651,18.0477,730.664,5920.2,4884.36,62.62,1,0,0,0
1,"major_purchase",0.1233225,269.73,10.9287061254,0.816,739.53,4722.3,151.875,10.125,2,0,0,0
1,"debt_consolidation",0.1568,668.4188,11.8930426273,12.726,679.392,4823.523125337,8728.86,26.166,1,1,0,0
1,"debt_consolidation",0.123018,672.66,10.8920788416,24.6114,735.724,5252.322167004,39369.8,69.892,0,0,0,0
1,"debt_consolidation",0.15147,876.987,11.7431839692,17.5848,694.98,4128.34125033,30818.475,80.3925,2,0,0,0
1,"small_business",0.16023,830.942,12.0375744757,14.5945,724.887,1924.986125337,3468.22,35.77,0,0,0,1
1,"debt_consolidation",0.086759,319.2711,10.4398880256,23.1066,761.024,3341.624,9622.27,45.147,3,0,0,0
1,"credit_card",0.116235,267.046875,11.2555874532,19.0332,714.78,3267,17778.4875,50.52375,2,0,0,0
1,"debt_consolidation",0.109172,482.2188,10.9380259062,20.4929,765.327,3305.97,22008.84,36.26,0,0,0,0
1,"debt_consolidation",0.112514,331.3204,10.8920788416,17.0082,740.784,3946.8,12706.81,67.973,0,0,0,0
1,"all_other",0.0905175,225.190125,11.9291519604,9.6288,719.73,3979.8,7213.05,31.3875,1,0,0,0
1,"major_purchase",0.136416,100.3716,11.1533510584,4.6763,674.337,7582.542125337,882,19.208,0,0,0,1
1,"small_business",0.158065,883.4066,11.6187083298,0.0396,771.144,7256.04,2694.68,76.962,3,0,0,0
1,"debt_consolidation",0.12686625,609.93,11.5774146708,19.3392,719.73,6444.9,60609.2625,93.3525,2,0,0,0
1,"home_improvement",0.075852,137.6802,11.304647402,18.0285,765.327,8558.157125337,19954.76,19.208,0,1,0,0
1,"debt_consolidation",0.129987,849.2383,11.2251863592,8.5536,720.544,3856.774167004,29830.35,76.457,3,0,0,0
1,"credit_card",0.0783675,205.466625,10.5151317132,18.0336,744.48,6029.1,4354.7625,38.17125,0,0,0,0
1,"small_business",0.16366,521.8794,11.3374958239,20.604,704.667,3790.281125337,24908.66,81.438,1,0,0,0
1,"debt_consolidation",0.165135,231.9364,10.9713211245,11.2959,680.064,3005.682167004,7527.53,96.556,0,0,1,0
1,"credit_card",0.1338525,547.570125,11.524334799,20.3082,699.93,6268.72125033,15360.6375,36.55125,2,1,0,0
1,"debt_consolidation",0.087612,467.0484,10.1454369811,10.201,780.492,5702.082125337,8098.72,23.226,2,0,0,0
1,"all_other",0.07474,156.853,10.7115804972,3.1383,801.504,7559.682167004,4476.32,6.868,1,0,0,0
1,"debt_consolidation",0.15501375,705.013875,11.9291519604,9.282,675.18,4752.04125033,20502.1125,94.46625,0,0,0,0
1,"debt_consolidation",0.129556,662.4996,11.2007034742,9.1607,714.777,3093.702125337,15081.22,79.38,2,0,0,0
1,"all_other",0.090294,96.2732,11.9518158375,17.0478,730.664,7134.642167004,73542.14,56.56,3,0,0,0
1,"debt_consolidation",0.11977875,503.222625,11.2221418368,10.6488,724.68,3208.59,5073.6375,38.98125,1,0,0,0
1,"all_other",0.075852,165.2182,10.5265041635,24.1188,755.217,2517.39,2483.32,21.756,1,0,0,0
1,"major_purchase",0.115948,79.9213,10.3000701969,21.2751,725.604,1489.664,4031.92,68.377,3,0,0,0
1,"major_purchase",0.0783675,126.441,11.4897533922,7.3134,784.08,6296.44125033,170.1,0.70875,3,0,0,0
1,"all_other",0.122794,39.3568,9.75157645493,23.9269,714.777,2608.422125337,7669.48,69.09,2,0,0,0
1,"major_purchase",0.07474,62.7412,10.8059375754,1.8612,776.204,5739.094167004,2823.96,9.393,2,0,0,0
1,"credit_card",0.162,783.138375,12.190204008,20.298,690.03,7335.94125033,73862.8875,98.92125,1,0,0,0
1,"debt_consolidation",0.115934,535.7758,11.0730101034,17.6144,734.997,4943.832125337,23863.98,64.876,3,0,0,0
1,"debt_consolidation",0.129987,407.636,10.8920788416,12.3552,700.304,1882.362167004,12683.58,62.822,2,0,0,0
1,"home_improvement",0.1127925,498.21075,12.2225876718,8.925,764.28,5583.64125033,6140.8125,42.12,2,0,0,0
1,"debt_consolidation",0.084182,272.6066,11.2160068023,14.4329,775.437,5216.802125337,12403.86,8.428,2,0,0,0
1,"home_improvement",0.078174,315.3119,11.0159903502,1.6929,811.624,7529.322167004,6137.77,24.846,2,0,0,0
1,"credit_card",0.116235,433.947375,11.7431839692,5.3448,724.68,3979.8,27635.175,45.36,3,0,0,0
1,"debt_consolidation",0.15337,411.4432,12.2763271435,8.2921,679.392,3669.93,32600.68,91.042,1,0,0,0
1,"major_purchase",0.137057,329.361,10.1403847314,4.6134,690.184,2307.402167004,3320.88,35.35,2,0,0,0
1,"all_other",0.1127925,185.99625,11.3793755304,13.6374,714.78,3593.7,441.45,7.4925,2,0,0,0
1,"all_other",0.136416,150.5476,10.4120421866,24.846,679.392,2610.444125337,1327.9,35.868,3,0,0,0
1,"debt_consolidation",0.086759,195.5562,10.9142683056,10.1079,755.964,3370.002167004,6842.75,22.22,1,0,0,0
1,"credit_card",0.0905175,353.858625,11.044301379,22.8276,754.38,9443.65125033,8802.675,54.675,3,0,0,0
1,"credit_card",0.129556,296.4696,10.6770300993,22.3412,689.502,7643.16,18237.8,39.2,1,0,0,1
1,"debt_consolidation",0.129987,509.545,11.4117162885,13.9293,710.424,5495.16,18395.13,56.055,2,1,0,0
1,"credit_card",0.13030875,408.645,11.341222206,7.293,690.03,8019.04125033,14254.9875,70.875,1,0,0,0
1,"debt_consolidation",0.16366,139.1698,9.67073332086,0,669.282,1819.8,0,0,2,4,0,0
1,"home_improvement",0.112514,430.7145,11.6575368327,12.0285,755.964,9624.12,35751.98,71.205,2,0,0,0
1,"debt_consolidation",0.13739625,343.936125,11.1333902292,18.5844,675.18,4395.64125033,16322.5125,39.58875,3,0,0,1
1,"credit_card",0.115934,487.0698,11.1929639755,13.9279,729.942,4761.81,9742.18,44.492,1,0,0,0
1,"debt_consolidation",0.158065,282.6889,10.6439844456,15.3648,669.944,4159.362167004,11423.1,64.135,1,0,0,0
1,"debt_consolidation",0.11977875,268.3935,11.0277753696,11.0058,699.93,4276.8,2878.5375,26.42625,0,1,0,1
1,"educational",0.115934,253.281,11.4728657199,8.9082,765.327,3005.745125337,3734.78,5.684,0,0,0,0
1,"debt_consolidation",0.129987,212.3121,10.1723005989,23.0274,700.304,3825.402167004,12202.82,83.022,2,1,0,1
1,"debt_consolidation",0.1338525,273.790125,10.4734932834,15.2184,690.03,2883.87,7142.175,92.745,2,0,0,0
1,"all_other",0.075852,45.8934,11.2615896072,4.4036,745.107,2911.68,1951.18,28.322,2,0,0,0
1,"debt_consolidation",0.144026,242.5515,10.9713211245,11.0187,680.064,3400.362167004,6289.27,89.89,1,0,0,0
1,"all_other",0.11977875,201.295125,11.6884272174,5.4876,699.93,3682.84125033,1861.9875,13.46625,1,1,0,0
1,"all_other",0.084182,247.8322,10.8654819088,9.5445,760.272,6611.94,10669.26,40.572,1,0,0,0
1,"small_business",0.16867,277.8914,10.0641933018,19.3248,705.364,1669.842167004,10740.34,72.215,3,0,0,1
1,"all_other",0.12686625,338.853375,10.18005756588,4.8144,719.73,1188.04125033,2670.975,11.64375,0,0,0,0
1,"debt_consolidation",0.146608,458.3558,11.5828186528,16.6549,699.612,5975.052125337,21443.38,94.472,2,0,0,0
1,"all_other",0.090294,48.1366,10.4906683827,9.504,720.544,2641.362167004,194.93,7.474,2,0,0,1
1,"debt_consolidation",0.12686625,821.7045,12.086385654,20.6856,714.78,5346,61471.9125,63.28125,1,0,0,0
1,"debt_consolidation",0.126126,280.1722,10.7165434001,10.4636,694.557,2790.402125337,3855.32,51.45,2,0,1,0
1,"debt_consolidation",0.090294,410.7468,10.329774642,0.1782,826.804,5497.184,309.06,0.505,0,0,0,0
1,"all_other",0.12686625,135.543375,10.7669289948,22.7562,699.93,1425.6,3161.025,57.51,3,0,0,0
1,"credit_card",0.119364,277.389,10.9075713358,7.1508,714.777,3245.31,7525.42,78.4,2,0,0,0
1,"all_other",0.112514,331.3204,11.730903723,8.019,750.904,5100.48,18109.3,0,2,0,0,0
1,"all_other",0.1127925,132.86025,11.2719078102,10.4958,709.83,4276.8,2821.8375,30.67875,0,0,0,0
1,"small_business",0.16023,472.605,10.5083054684,7.9689,709.722,3548.652125337,10984.82,65.366,1,0,0,1
1,"home_improvement",0.140592,517.1806,11.4179635944,12.969,690.184,11688.6,8872.85,37.774,2,0,0,0
1,"debt_consolidation",0.0905175,96.5115,10.858333398,10.4958,709.83,2197.84125033,6428.3625,31.995,0,0,0,0
1,"debt_consolidation",0.087612,124.5482,10.5961869622,2.7977,770.382,2729.742125337,3889.62,19.306,0,0,0,0
1,"all_other",0.129987,67.9427,10.4398880256,17.0379,685.124,2610.96,2383.6,59.59,1,3,0,0
1,"debt_consolidation",0.1338525,684.47025,11.7158522328,24.3372,699.93,5039.1,28227.4875,79.27875,1,0,0,0
1,"home_improvement",0.143178,506.7874,12.0771874029,7.9083,689.502,5793.03,6485.64,29.89,3,0,0,0
1,"credit_card",0.090294,192.5363,11.2322326545,0,745.844,2191.992,0,0,1,0,0,0
1,"debt_consolidation",0.0783675,316.092375,11.5774146708,0.1734,769.23,6504.3,3031.425,9.61875,1,0,0,0
1,"debt_consolidation",0.129556,331.2498,10.7026010773,15.3621,699.612,2123.1,9347.24,42.924,3,0,0,0
1,"home_improvement",0.119483,836.6335,11.7656236467,5.4846,786.324,10413.52217004,314.11,0.404,1,0,0,0
1,"credit_card",0.08697375,320.061375,11.727954441,4.5492,749.43,5229.22125033,37800.675,56.0925,2,0,0,0
1,"debt_consolidation",0.119364,195.804,11.0778802729,14.039,734.997,4792.14,4471.74,65.758,1,0,0,0
1,"small_business",0.179174,618.4836,10.9682702712,13.9887,695.244,5817.988,20633.29,66.761,0,0,0,1
1,"all_other",0.14094,120.9735,10.5151317132,5.4672,685.08,2644.33125033,3201.525,74.41875,1,0,0,0
1,"all_other",0.087612,435.9138,11.8786845178,4.5248,765.327,6266.178,5502.7,8.722,2,0,0,0
1,"credit_card",0.147561,870.4988,11.4218168328,17.5824,715.484,9016.962167004,25732.78,65.953,0,1,0,0
1,"debt_consolidation",0.116235,300.429,10.5809610036,11.5872,739.53,3682.84125033,16221.2625,30.9825,2,0,0,1
1,"all_other",0.084182,154.8988,11.1040083467,20.5232,750.162,4033.89,6539.54,31.752,1,0,0,0
1,"debt_consolidation",0.154631,189.8901,9.70014576663,11.2167,685.124,1730.52,3636,95.647,0,0,0,0
1,"debt_consolidation",0.1233225,842.90625,13.7396033574,2.3052,739.53,5821.24125033,24665.5125,85.35375,1,0,0,0
1,"debt_consolidation",0.126126,164.8066,10.5265041635,13.2714,709.722,7794.852125337,10930.92,84.77,1,0,1,0
1,"home_improvement",0.07474,62.7412,10.5850254609,4.4847,796.444,4827.24,713.06,1.414,2,0,0,0
1,"major_purchase",0.0783675,126.441,10.4628125574,17.9928,759.33,5553.94125033,618.6375,6.98625,3,0,0,0
1,"home_improvement",0.087612,186.8174,10.9279760628,15.857,745.107,3154.362125337,53.9,0.588,0,0,0,1
1,"credit_card",0.079588,208.5145,11.072577186,9.5238,740.784,5193.584,11704.89,21.008,1,1,0,0
1,"debt_consolidation",0.15501375,220.32,10.329163722,14.0046,704.88,3474.94125033,2012.85,100.6425,1,0,0,0
1,"all_other",0.084182,154.8988,11.1121208384,22.3008,780.492,6126.702125337,2871.4,19.698,1,0,0,0
1,"debt_consolidation",0.137057,480.3156,10.6711667271,8.712,710.424,5768.442167004,11396.84,95.748,0,0,0,0
1,"debt_consolidation",0.116235,834.52275,11.5155775482,10.098,769.23,6058.8,31314.6,63.7875,0,0,0,0
1,"debt_consolidation",0.126126,197.764,10.7026010773,3.4845,704.667,1607.532125337,3658.34,57.134,3,0,0,0
1,"debt_consolidation",0.090294,308.0601,10.7692667181,18.2259,750.904,4098.642167004,9666.71,31.411,0,1,0,0
1,"all_other",0.08697375,256.051125,10.7562482688,0.969,803.88,9682.2,258.1875,0.6075,0,0,0,0
1,"home_improvement",0.087612,311.3656,11.1929639755,15.2005,750.162,6733.302125337,36721.58,60.662,0,0,0,0
1,"credit_card",0.147359,417.7158,11.6107564716,15.2064,680.064,7701.32,30534.32,67.973,3,2,0,0
1,"home_improvement",0.14094,838.16775,12.0107955246,2.1012,749.43,9711.9,6919.425,30.78,3,0,0,1
1,"all_other",0.087612,311.3656,11.185164705,10.4333,750.162,3669.93,14582.4,56.84,0,0,0,0
1,"all_other",0.126553,270.4174,10.9403811099,1.7919,705.364,3673.56,4722.76,47.672,0,0,0,0
1,"debt_consolidation",0.1233225,485.514,10.4447589858,0,779.13,4811.44125033,0,0,2,0,0,0
1,"debt_consolidation",0.109172,289.3352,11.0057067233,17.6447,740.052,7218.582125337,18726.82,37.24,2,0,0,0
1,"home_improvement",0.090294,134.7845,11.2934893005,19.0476,735.724,4250.442167004,15519.66,51.409,0,0,0,0
1,"all_other",0.0905175,289.524375,10.9057838082,9.1494,739.53,3867.97125033,4101.6375,13.77,2,0,0,0
1,"all_other",0.139748,168.0994,11.7243179964,17.8164,674.337,5398.782125337,53081.7,73.5,1,1,0,0
1,"home_improvement",0.133522,170.7001,11.4921532836,15.246,700.304,3888.146167004,54298.61,93.021,0,0,0,1
1,"all_other",0.1443825,225.777375,10.18005756588,15.4734,699.93,1455.3,1878.1875,23.49,1,0,0,0
1,"major_purchase",0.087612,311.3656,10.9868276619,13.2209,745.107,2305.122125337,3631.88,10.976,2,0,0,0
1,"debt_consolidation",0.133522,256.0451,11.407647042,21.9978,695.244,6922.08,33799.65,90.193,3,0,0,0
1,"debt_consolidation",0.1127925,33.220125,9.35290874454,4.4676,739.53,1247.44125033,492.075,21.2625,2,0,0,0
1,"debt_consolidation",0.112504,491.1074,10.8867458529,24.3713,765.327,8131.473,6087.76,48.706,3,0,0,0
1,"debt_consolidation",0.086759,319.2711,10.8500136921,8.2269,766.084,8531.202167004,20833.27,22.119,1,0,0,0
1,"debt_consolidation",0.15147,263.088,10.3372912554,5.4876,680.13,1128.64125033,5452.3125,59.23125,1,0,0,0
1,"all_other",0.139748,403.4366,10.489772837,5.3833,699.612,1302.210125337,5798.66,59.78,2,0,0,0
1,"debt_consolidation",0.179174,145.5309,10.6072735923,13.8996,675.004,3303.168,3112.82,100.394,0,0,0,0
1,"all_other",0.0905175,546.8715,11.9291519604,2.2338,769.23,3979.8,64441.575,9.9225,2,0,0,0
1,"debt_consolidation",0.119364,791.3794,11.6956817593,17.8265,750.162,9462.96,80301.2,34.594,2,0,0,0
1,"debt_consolidation",0.112514,281.6183,10.1550827763,24.3837,735.724,8106.12,9284.93,28.785,0,0,0,0
1,"small_business",0.15147,876.956625,11.6603497182,0.4794,764.28,4365.94125033,3958.875,6.58125,2,0,0,0
1,"debt_consolidation",0.087612,317.5886,11.0242393446,8.5547,745.107,5793.03,12780.18,38.22,0,0,0,0
1,"credit_card",0.112514,477.1038,12.0840119235,9.5832,745.844,7718.524,29705.11,59.893,1,0,0,0
1,"small_business",0.15501375,687.38625,11.635716249,16.2078,784.08,16186.5,34464.4875,1.62,1,0,0,0
1,"debt_consolidation",0.075852,107.0846,11.1929639755,9.5142,750.162,2820.69,2045.26,9.604,3,0,0,0
1,"debt_consolidation",0.140592,137.9155,10.6072735923,15.6024,680.064,5191.56,4047.07,55.449,0,0,0,0
1,"debt_consolidation",0.1127925,371.9925,10.6723654068,11.016,724.68,3771.94125033,10763.8875,37.36125,0,0,0,1
1,"all_other",0.122794,236.1408,10.7275406235,13.7461,729.942,2699.412125337,8085,91.826,3,0,0,0
1,"credit_card",0.119483,401.5861,10.6072735923,20.4831,745.844,3461.082167004,9168.78,69.488,2,0,0,0
1,"credit_card",0.11977875,100.652625,11.1875622558,19.6962,690.03,6385.5,13830.75,79.9875,2,0,0,0
1,"credit_card",0.122794,573.9566,10.6301731289,21.0585,729.942,5007.525125337,15541.82,77.028,2,0,0,0
1,"credit_card",0.112514,198.7983,10.4906683827,23.859,725.604,4796.88,4177.36,52.924,2,0,0,0
1,"small_business",0.1690875,539.186625,11.2259596866,2.1522,734.58,1248.43125033,5010.8625,0,2,0,0,1
1,"all_other",0.087612,101.1948,10.8215619477,6.1913,755.217,2065.515125337,4613.84,42.336,2,0,0,1
1,"debt_consolidation",0.123018,201.798,9.9849510189,9.5535,755.964,3734.322167004,3413.8,32.219,2,0,0,1
1,"debt_consolidation",0.14023125,828.73125,10.8823344978,13.974,714.78,9504.04125033,12763.575,89.3025,3,0,0,0
1,"all_other",0.075852,91.7868,10.1866672011,24.7955,750.162,5277.462125337,20182.12,37.534,2,0,0,0
1,"home_improvement",0.112514,397.5865,11.3152484214,12.3948,761.024,4979.082167004,25497.45,53.833,0,0,0,0
1,"debt_consolidation",0.13739625,309.5415,10.6215789336,11.3628,675.18,3890.7,3319.9875,41.5125,3,0,0,0
1,"all_other",0.139748,100.8616,9.82642550665,12.3321,679.392,3700.26,1736.56,72.324,2,0,0,0
1,"small_business",0.16867,170.3264,10.2446916363,18.0873,695.244,1652.638167004,15089.4,41.208,1,0,0,1
1,"home_improvement",0.0905175,308.822625,11.4497482578,18.5538,734.58,4931.19,11503.0125,35.4375,3,1,0,0
1,"debt_consolidation",0.150038,341.1968,10.5324982408,15.1702,674.337,2396.112125337,8384.88,43.414,1,0,0,0
1,"credit_card",0.090294,481.3458,11.4174008091,7.2369,806.564,7347.12,19606.12,32.825,0,0,0,0
1,"credit_card",0.1443825,489.7665,11.07617898,21.3282,714.78,6296.44125033,43145.6625,99.63,1,0,0,1
1,"debt_consolidation",0.087612,155.6828,10.4451599048,16.5741,734.997,3366.672125337,1839.46,10.094,0,0,0,0
1,"credit_card",0.144026,277.1945,11.0446880148,18.2952,680.064,6618.48,7940.62,72.215,3,0,0,0
1,"debt_consolidation",0.08697375,176.03325,11.1333902292,15.2694,734.58,6920.14125033,11627.55,12.65625,1,1,0,0
1,"debt_consolidation",0.129556,662.4996,10.9279760628,10.5444,719.832,5580.72,22124.48,81.046,3,0,0,0
1,"debt_consolidation",0.123018,672.66,10.9084428486,12.8304,735.724,4831.330167004,28688.04,75.447,3,0,0,0
1,"home_improvement",0.13030875,286.0515,11.9869812174,16.6872,680.13,3504.6,26365.5,61.56,3,0,0,0
1,"all_other",0.122794,491.96,11.1304698215,16.7256,719.832,2214.09,7946.82,58.408,2,0,0,0
1,"debt_consolidation",0.137057,446.016,10.3239339192,21.5424,700.304,6861.402167004,24368.27,71.205,1,0,0,0
1,"major_purchase",0.15501375,394.81425,10.8825242484,22.287,660.33,2751.25125033,10810.4625,55.6875,0,0,0,0
1,"debt_consolidation",0.129556,529.9938,11.2237906299,12.0594,709.722,5095.44,12998.72,61.054,1,0,0,0
1,"major_purchase",0.133522,334.5625,10.8720781587,5.8212,695.244,2707.142167004,10071.72,36.259,0,0,1,0
1,"educational",0.116235,283.743,10.05991886916,14.3412,709.83,2821.5,3358.4625,63.3825,0,0,0,0
1,"debt_consolidation",0.084182,216.8544,11.6280547146,11.2918,745.107,6490.662125337,71732.08,16.268,2,0,0,0
1,"debt_consolidation",0.154631,337.5723,10.7311851009,5.7519,669.944,1943.082167004,3156.25,32.926,3,2,0,0
1,"major_purchase",0.074925,125.793,10.7010997044,10.6386,769.23,3415.54125033,2088.7875,12.25125,1,0,0,0
1,"credit_card",0.143178,84.4662,11.1929627332,15.3823,669.282,4033.89,4667.74,76.538,0,0,1,0
1,"debt_consolidation",0.154631,562.6205,11.0446880148,20.4336,685.124,1821.6,11842.25,55.348,1,0,0,1
1,"major_purchase",0.08697375,224.046,11.1333902292,6.2118,749.43,3630.33,4414.5,29.66625,0,0,0,0
1,"debt_consolidation",0.15337,685.7354,11.0691356323,4.9288,689.502,3184.692125337,8267.28,86.142,1,0,0,0
1,"debt_consolidation",0.144026,207.8984,11.1072720726,13.9095,675.004,9350.922167004,3441.07,49.187,3,5,0,0
1,"debt_consolidation",0.162,512.598375,11.5457770452,12.9948,655.38,4662.9,35613.675,70.2675,1,0,0,0
1,"small_business",0.190806,180.8002,11.8121994902,9.4435,714.777,4306.86,2331.42,39.494,0,0,0,0
1,"debt_consolidation",0.115948,332.9869,10.6345269954,9.6525,725.604,4554.042167004,8451.68,67.569,1,0,0,0
1,"debt_consolidation",0.12686625,508.275,10.6723654068,12.2706,699.93,4633.2,11336.9625,53.96625,3,0,1,0
1,"all_other",0.084182,92.9432,11.3673502119,16.0792,734.997,4337.19,15793.68,66.346,3,0,0,0
1,"debt_consolidation",0.140592,482.6992,11.0997021663,21.6909,690.184,7084.042167004,14342,43.228,2,2,0,0
1,"all_other",0.116235,400.575375,11.9291519604,1.0302,764.28,3534.3,1981.4625,12.25125,2,0,0,0
1,"debt_consolidation",0.119364,172.9602,11.1223706517,20.9373,704.667,4488.882125337,13046.74,30.674,3,0,0,0
1,"all_other",0.189678,812.0299,10.4502546126,9.5931,669.944,1305.522167004,12991.63,38.279,3,0,0,0
1,"debt_consolidation",0.1443825,764.164125,11.2221418368,21.7668,694.98,3326.44125033,35676.45,69.96375,0,0,0,0
1,"debt_consolidation",0.115934,154.2422,10.5961869622,22.018,709.722,2153.43,27881,74.186,2,0,0,0
1,"all_other",0.119483,334.6534,10.654758378,9.5634,801.504,10109.922167004,448.44,0.909,2,0,0,0
